ObjectID,GlobalID,Year,Event Name,Classification Status,Rating Status,Event Type,Initial Data Sources,Location Description,Province,Surveys Completed,Damage,Investigation initiated by NTP,Ground survey completed independently by NTP,Event Description,Web Map Link,Event Sub-Type,Damage Summary,Track Length (km),Maximum Path Width (m),Maximum Wind Speed (km/h),Time (Local),Parent Storm Type,EF-scale DI/DOD,Injuries,Concurrent Event,Unique ID,Mean Motion (from),Day,Month,Time (UTC),Local Time Zone,Fatalities,Damage Cost ($K),Event Summary Map Provided?,x,y
1954,a0f0cbc2-c6bb-4a8f-8902-6a9ea8dd4a8e,2023,Austin,final_classification_completed,final_rating_completed,downburst,storm_track_of_interest_eg_base,Damage area,Manitoba,"satellite,ground,drone",ef0,,yes,"Tree damage was reported near Austin after a storm passed through. No injuries were reported. An NTP ground and drone survey on June 24, 2023 documented tree damage and damage to a farm property south of Austin. Damage assessed as EF0 downburst, with an estimated max. wind speed of 125 km/h. Satellite imagery review did not reveal any visible damage.",,,Roof damage to older barn; damage to grain bin cap; trees snapped/uprooted,,,125,2320,,SBO/DOD-4 (LB),0,N/A,,,20,6,420,CDT,0,unknown,,-98.9499999999984,49.8783999999992
1955,b2b778af-637f-4feb-8932-7b91bc4e958c,2023,Zhoda (north),final_classification_completed,preliminary_rating_completed,downburst,storm_track_of_interest_eg_base,Damage area,Manitoba,satellite,ef0,,,"Satellite imagery review of a storm track of interest revealed downburst damage in the Zhoda area. Preliminary EF-Scale rating is EF0 downburst, with further investigation pending to finalize the estimated max. wind speed. A second area of downburst damage was also discovered southeast of Zhoda. ",,,,,,,215,,,0,N/A,,,25,7,715,CDT,0,unknown,,-96.5188,49.3223
1956,94e9572e-254d-41d6-8663-d40fb3865841,2023,Zhoda (south),final_classification_completed,preliminary_rating_completed,downburst,storm_track_of_interest_eg_base,Damage area,Manitoba,satellite,ef0,,,"Satellite imagery review of a storm track of interest revealed downburst damage southeast of Zhoda. Preliminary EF-Scale rating is EF0 microburst, with further investigation pending to finalize the estimated max. wind speed. A larger area of downburst damage was also visible north and east of Zhoda.",,microburst,,,,,220,,,0,N/A,,,25,7,720,CDT,0,unknown,,-96.4496,49.2201
1957,5fbdb367-4711-4c2f-846f-ab79099b77d5,2023,Kenora,final_classification_completed,final_rating_completed,unclassified_wind_damage,eccc_eg_forwarded_report,Damage area,Ontario,satellite,ef0,,,"Tree damage was reported north of Kenora after a storm passed through the area. Satellite imagery review revealed limited weak tree damage in the area. Evidence available is insufficient to confirm event type, and assessment is EF0 Unclassified Wind Damage with an estimated max. wind speed of 115 km/h.",,,,,,115,1825,,C-T/DOD-3 (EXP),0,N/A,,,13,7,2325,CDT,0,unknown,,-94.5264,49.8506
1958,084031ed-0a6c-40d7-895d-925663269080,2023,Glenburn,final_classification_completed,final_rating_completed,unclassified_wind_damage,twitter_eg_ntp_hashtag,Damage area,Ontario,satellite,ef0,,,"Tree damage was reported north of Glenburn after a storm passed through the area. Satellite imagery review revealed no visible damage. Evidence available is insufficient to confirm event type, and assessment is EF0 Unclassified Wind Damage with an estimated max. wind speed of 115 km/h.",,,Trees snapped,,,115,1540,,C-T/DOD-3 (EXP),0,N/A,,,26,7,1940,EDT,0,unknown,,-75.0896,45.5027
1959,2f519289-0b08-49ee-8977-951af8a954b5,2023,Astle,final_classification_completed,final_rating_completed,unclassified_wind_damage,eccc_eg_forwarded_report,Damage area,New Brunswick,satellite,ef0,,,"Tree damage was reported southwest of Astle after a storm passed through the area. Satellite imagery review revealed no visible damage. Evidence available is insufficient to confirm event type, and assessment is EF0 Unclassified Wind Damage with an estimated max. wind speed of 115 km/h.",,,"Trees snapped, large branches broken",,,,1350,,C-T/DOD-3 (EXP),0,N/A,,,8,9,1650,ADT,0,unknown,,-66.4988,46.3922
1960,02208b96-2ebd-42c8-8147-303b37b5b650,2023,Lake Wapesi,final_classification_completed,final_rating_completed,unclassified_wind_damage,storm_track_of_interest_eg_base,Damage area,Ontario,satellite,ef1,,,"Satellite imagery review of a storm track of interest revealed weak visible damage northeast of Lake Wapesi. As the evidence currently available is insufficient to confirm event type, assessment is EF1 unclassified wind damage, with an estimated max. wind speed of 145 km/h. Event time is radar estimated.",,,,,,145,1450,Supercell,C-T/DOD-5 (LB),0,N/A,,,9,7,1950,CDT,0,unknown,,-92.2339,50.6106
1961,7d1b5dab-3d6b-46b6-828d-39e52fdc3340,2023,Knox Lake,final_classification_completed,final_rating_completed,downburst,storm_track_of_interest_eg_base,Damage area,Ontario,satellite,ef1,,,"Satellite imagery review of a storm track of interest revealed a large swath of downburst damage at Knox Lake. Damage assessed as EF1 downburst, with an estimated max. wind speed of 145 km/h and damage swath length of 29.9 km and max. width up to 9.3 km. Event time is radar estimated.",,,,,,145,2115,,C-T/DOD-5 (LB),0,N/A,,,26,7,215,CDT,0,unknown,,-94.4682,51.1657
1962,5367f8dd-02b5-4b2b-83f3-9804ba36cbd6,2023,Ranoke,final_classification_completed,preliminary_rating_completed,downburst,storm_track_of_interest_eg_base,Damage area,Ontario,satellite,ef0,,,"Satellite imagery review of a storm track of interest revealed downburst damage in the Ranoke area. Preliminary EF-Scale rating is EF0, with further investigation pending to finalize the estimated max. wind speed. Event time is radar estimated.",,,,,,,2020,,,0,N/A,,,27,7,20,EDT,0,unknown,,-81.5279,50.4698
1963,ad32c1e3-1420-4d93-8a73-01a66248e038,2023,Carss Creek,final_classification_completed,final_rating_completed,downburst,storm_track_of_interest_eg_base,Damage area,Ontario,satellite,ef1,,,"Satellite imagery review of a storm track of interest revealed downburst damage near Carss Creek. Damage assessed as EF1 downburst, with estimated max. wind speed of 145 km/h and damage swath length of 4.0 km and max. width up to 1.3 km. Event time is radar estimated.",,,,,,145,2035,,C-T/DOD-5 (LB),0,N/A,,,27,7,35,EDT,0,unknown,,-81.176,50.3813
1964,8c70765d-a98d-4009-8737-55c53e7c16a1,2023,Mindemoya,final_classification_completed,final_rating_completed,unclassified_visual_vortex,facebook_eg_instant_weather,Estimated event location,Ontario,satellite,negligible_none,,,"Witnesses captured photos of a vortex attached to cloud base south of Mindemoya. Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.",,,,,,,1710,,,0,N/A,,,6,10,2110,EDT,0,unknown,,-82.17,45.67
1965,d9933890-2ea2-47bc-8117-29cce2d481ba,2023,Oshawa,final_classification_completed,final_rating_completed,unclassified_visual_vortex,ntp_email_eg_ntpuwoca,Estimated event location,Ontario,satellite,negligible_none,,,"Witness captured video of a vortex attached to cloud base in Oshawa . Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.",,,,,,,1315,,,0,N/A,,,18,9,1715,EDT,0,unknown,,-78.887,43.915
1966,b98c6c01-2492-4eec-8cc1-6f035dd246cb,2023,Terrenceville,final_classification_completed,final_rating_completed,unclassified_visual_vortex,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Estimated event location,Newfoundland and Labrador,satellite,negligible_none,,,"Witnesses captured photos of a vortex attached to cloud base northeast of Terrenceville. Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.",,,,,,,1330,,,0,N/A,,,24,8,1600,NDT,0,unknown,,-54.5799999999982,47.7799999999984
1967,72f6cbbf-d6b6-4821-8e44-a9141ba3f5c6,2023,Ayr,final_classification_completed,final_rating_completed,unclassified_visual_vortex,facebook_eg_instant_weather,Estimated event location,Ontario,satellite,negligible_none,,,"Witness captured video of a vortex attached to cloud base in the Ayr area. Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.",,,,,,,1340,,,0,N/A,,,26,8,1740,EDT,0,unknown,,-80.45,43.31
1968,429f9e62-413c-4a19-87d6-f4087352b46b,2023,Saint-André-d'Argenteuil,final_classification_completed,final_rating_completed,unclassified_wind_damage,facebook_eg_instant_weather,Damage area,Quebec,satellite,ef0,,,"Damage to a house and trees was reported in Saint-André-d'Argenteuil after a storm passed through the area. No injuries were reported. Satellite imagery review revealed weak tree damage in the community and neaby treed areas. Evidence available is insufficient to confirm event type, and event is assessed as EF0 Unclassified Wind Damage, with an estimated max. wind speed of 125 km/h.",,,House roof material loss; trees snapped/uprooted,,,125,1445,,FR12/DOD-2 (EXP),0,N/A,,,10,8,1845,EDT,0,unknown,,-74.3331,45.561
1969,36cbe2f9-de9d-40c9-86c2-31ddab0caae6,2023,Lac Sunrise (Jamésie),final_classification_completed,final_rating_completed,tornado_over_land,systematic_satellite_review,Start of damage track,Quebec,satellite,ef1,,,"Satellite imagery review revealed a tornado damage path in forested areas near Lac Sunrise (Jamésie). Tornado damage assessed as EF1, with an estimated max. wind speed of 145 km/h, track length of 4.37 km and max. path width of 260 m. Tornado motion was from the WSW (approx. 250 degrees). Start time is radar estimated.",,,,4.37,260,145,1254,Supercell,C-T/DOD-5 (LB),0,N/A,,250,6,7,1654,EDT,0,unknown,,-75.1831999999987,49.8631999999992
1970,db624d78-941b-49c9-8145-747c19ae3ff9,2023,Lac Kent (La Tuque),final_classification_completed,final_rating_completed,tornado_over_land,systematic_satellite_review,Start of damage track,Quebec,satellite,ef2,,,"Satellite imagery review revealed a tornado damage path in forested areas near Lac Kent (La Tuque). Tornado damage assessed as EF2, with an estimated max. wind speed of 190 km/h, track length of 6.22 km and max. path width of 420 m. Tornado motion was from the W (approx. 275 degrees). Start time is radar estimated.",,,,6.22,420,190,1605,Supercell,C-T/DOD-6 (LB),0,N/A,,275,3,8,2005,EDT,0,unknown,,-73.7235999999988,47.5816999999992
1971,3ea9875e-ece2-4c3c-8dc0-1ddfb9ddecd1,2023,Lac Los (Antoine-Labelle),final_classification_completed,final_rating_completed,tornado_over_land,systematic_satellite_review,Start of damage track,Quebec,satellite,ef1,,,"Satellite imagery review revealed a tornado damage path in forested areas near Lac Las (Antoine-Labelle). Tornado damage assessed as EF1, with an estimated max. wind speed of 145 km/h, track length of 4.94 km and max. path width of 280 m. Tornado motion was from the WSW (approx. 255 degrees). Start time is radar estimated.",,,,4.94,280,145,1712,QLCS,C-T/DOD-5 (LB),0,N/A,,255,3,8,2112,EDT,0,unknown,,-75.5987999999987,46.8694999999992
1972,8a0dc2e6-205a-44cd-819c-5eb7d1a77a00,2023,Lac Marcel (La Tuque),final_classification_completed,final_rating_completed,tornado_over_land,systematic_satellite_review,Start of damage track,Quebec,satellite,ef2,,,"Satellite imagery review revealed a tornado damage path in forested areas near Lac Marcel (La Tuque). Tornado damage assessed as EF2, with an estimated max. wind speed of 190 km/h, track length of 1.54 km and max. path width of 500 m. Tornado motion was from the SW (approx. 235 degrees). Start time is radar estimated.",,,,1.54,500,190,1730,Supercell,C-T/DOD-6 (LB),0,N/A,,235,3,8,2130,EDT,0,unknown,,-73.0195999999988,47.5768999999992
1973,3b556621-29fa-4e5b-8dbd-2e1e30e47409,2023,Pineview Lake (Temagami),final_classification_completed,final_rating_completed,tornado_over_land,systematic_satellite_review,Start of damage track,Ontario,satellite,ef1,,,"Satellite imagery review revealed a tornado damage path in forested areas near Pineview Lake (west of Temagami). Tornado damage assessed as EF1, with an estimated max. wind speed of 145 km/h, track length of 2.95 km and max. path width of 400 m. Tornado motion was from the W (approx. 275 degrees). Start time is radar estimated.",,,,2.95,400,145,906,Supercell,C-T/DOD-5 (LB),0,N/A,,275,6,7,1306,EDT,0,unknown,,-79.9677,47.0569
1974,1d065333-6b5e-4c2b-8dff-a7370a996718,2023,McParlon Lake,final_classification_completed,final_rating_completed,tornado_over_land,storm_track_of_interest_eg_base,Start of damage track,Ontario,satellite,ef1,,,"Satellite imagery review of a storm track of interest revealed a limited track of visible damage in a partially treed area northwest of McParlon Lake. Radar products from CASRF (Smooth Rock Falls) showed a tornado debris signature in the vicinity of the damage. Damage assessed as EF1 tornado, with an estimated max. wind speed of 145 km/h, track length of 1.96 km and max. path width of 490 m. Tornado motion was from the NW (approx. 310 degrees). Start time is radar estimated.",,,,1.96,490,145,2100,Supercell,C-T/DOD-5 (LB),0,N/A,,310,27,7,100,EDT,0,unknown,,-80.9486999999973,50.2845999999983
1975,99de98aa-908c-4ceb-833d-98f407a387c8,2023,Lawrence Lake (Hondo),final_classification_completed,final_rating_completed,tornado_over_land,systematic_satellite_review,Start of damage track,Alberta,satellite,ef1,,,"Satellite imagery review revealed a tornado damage path in a forested area near Lawrence Lake (east of Hondo). Damage assessed as EF1 tornado, with an estimated max. wind speed of 145 km/h, track length of 8.48 km and max. path width of 200 m. Tornado motion was from the SSE (approx. 165 degrees). Start time is radar estimated.",,,,8.48,200,145,1600,QLCS,C-T/DOD-5 (LB),0,N/A,,165,23,5,2200,MDT,0,unknown,,-113.775999999998,55.0406999999991
1976,03c2177f-d084-49d3-8341-50e07bda7c10,2023,McGregor Lake (Clearwater County),final_classification_completed,final_rating_completed,tornado_over_land,systematic_satellite_review,Start of damage track,Alberta,satellite,ef1,,,"Satellite imagery review revealed a tornado damage path in a forested area near McGregor Lake (northeast of Nordegg in Clearwater County). Damage assessed as EF1 tornado, with an estimated max. wind speed of 145 km/h, track length of 1.05 km and max. path width of 180 m. Tornado motion was from the W (approx. 270 degrees). Start time is radar estimated.",,,,1.05,180,145,1310,Supercell,C-T/DOD-5 (LB),0,N/A,,270,17,6,1910,MDT,0,unknown,,-115.8203,52.6617
1977,39619454-d730-4273-8c69-b1c4dde9280d,2023,Cynthia,final_classification_completed,final_rating_completed,tornado_over_land,twitter_eg_ntp_hashtag,Start of damage track,Alberta,satellite,ef0,,,"Witness captured drone video of a brief tornado west of Cynthia. Private citizens completed a drone survey of the area, discovering tree damage in a forest recently impacted by fire. Damage assessed as EF0 tornado, with an estimated max. wind speed of 105 km/h, track length of 1.88 km and max. path width of 290 m. Tornado motion was from the SW (approx. 235 degrees). Satellite imagery review did not reveal any visible damage.",,,,1.88,290,105,1805,Supercell,C-T/DOD-4 (LB),0,N/A,,235,24,7,5,MDT,0,unknown,,-115.8357,53.3273
